co_localite_pj|co_localite_insse|co_localite_insee_pj|lib_commune|principale
06730000|67300|67300|Molsheim|1
06730100|67301|67301|Mommenheim|1
06730200|67302|67302|Monswiller|1
06730300|67303|67303|Morsbronn les Bains|1
06730400|67304|67304|Morschwiller|1
06730500|67305|67305|Mothern|1
06730600|67306|67306|Muhlbach sur Bruche|1
06730700|67307|67307|Mulhausen|1
06730800|67308|67308|Munchhausen|1
06730900|67309|67309|Mundolsheim|1
06731000|67310|67310|Mussig|1
06731100|67311|67311|Muttersholtz|1
06731200|67312|67312|Mutzenhouse|1
06731300|67313|67313|Mutzig|1
06731400|67314|67314|Natzwiller|1
06731500|67315|67315|Neewiller près Lauterbourg|1
06731600|67000|06731600|Nehwiller Pres Woerth|0
06731700|67317|67317|Neubois|1
06731750|67000|06731750|Neubourg|0
06731800|67228|06731800|Neugartheim|0
06731850|67000|06731850|Neugartheim Ittlenheim|0
06731900|67319|67319|Neuhaeusel|1
06731950|67000|06731950|Neunhoffen|0
06731960|67000|06731960|Neunkirch|0
06732000|67320|67320|Neuve Eglise|1
06732100|67321|67321|Neuviller la Roche|1
06732200|67322|67322|Neuwiller lès Saverne|1
06732210|67000|06732210|Niederaltdorf|0
06732250|67000|06732250|Niederbetschdorf|0
06732400|67324|67324|Niederbronn les Bains|1
06732500|67325|67325|Niederhaslach|1
06732600|67326|67326|Niederhausbergen|1
06732700|67327|67327|Niederlauterbach|1
06732800|67328|67328|Niedermodern|1
06732900|67329|67329|Niedernai|1
06733000|67330|67330|Niederroedern|1
06733100|67331|67331|Niederschaeffolsheim|1
06733200|67000|06733200|Niederseebach|0
06733300|67333|67333|Niedersoultzbach|1
06733400|67334|67334|Niedersteinbach|1
06733421|67498|06733421|Niefern|0
06733500|67335|67335|Nordheim|1
06733600|67336|67336|Nordhouse|1
06733700|67337|67337|Nothalten|1
06733800|67338|67338|Obenheim|1
06733850|67000|06733850|Oberbetschdorf|0
06734000|67340|67340|Oberbronn|1
06734050|67000|06734050|Oberbronn Zinswiller|0
06734100|67341|67341|Oberdorf Spachbach|1
06734200|67342|67342|Oberhaslach|1
06734300|67343|67343|Oberhausbergen|1
06734400|67117|06734400|Oberhof|0
06734515|67344|67344|Oberhoffen lès Wissembourg|1
06734520|67345|67345|Oberhoffen sur Moder|1
06734570|67000|06734570|Oberkutzenhausen|0
06734600|67346|67346|Oberlauterbach|1
06734700|67347|06734700|Obermodern|0
06734750|67000|06734750|Obermodern Zutzendorf|0
06734800|67348|67348|Obernai|1
06734900|67349|67349|Oberroedern|1
06735000|67350|67350|Oberschaeffolsheim|1
06735100|67000|06735100|Oberseebach|0
06735121|67352|67352|Obersoultzbach|1
06735200|67000|06735200|Obersteigen|0
06735300|67353|67353|Obersteinbach|1
06735400|67354|67354|Odratzheim|1
06735500|67355|67355|Oermingen|1
06735600|67356|67356|Offendorf|1
06735700|67000|06735700|Offenheim|0
06735800|67358|67358|Offwiller|1
06735900|67359|67359|Ohlungen|1
06736000|67360|67360|Ohnenheim|1
06736015|67000|06736015|Ohnheim|0
06736100|67361|67361|Olwisheim|1
06736200|67362|67362|Orschwiller|1
06736300|67363|67363|Osthoffen|1
06736400|67364|67364|Osthouse|1
06736500|67365|67365|Ostwald|1
06736600|67366|67366|Ottersthal|1
06736700|67367|67367|Otterswiller|1
06736800|67368|67368|Ottrott|1
06736900|67369|67369|Ottwiller|1
06736950|67000|06736950|Pechelbronn|0
06737000|67370|67370|Petersbach|1
06737100|67371|67371|La Petite Pierre|1
06737200|67372|67372|Pfaffenhoffen|1
06737300|67373|67373|Pfalzweyer|1
06737400|67374|67374|Pfettisheim|1
06737500|67375|67375|Pfulgriesheim|1
06737700|67377|67377|Plaine|1
06737800|67378|67378|Plobsheim|1
06737900|67379|67379|Preuschdorf|1
06738000|67380|67380|Printzheim|1
06738100|67381|67381|Puberg|1
06738200|67382|67382|Quatzenheim|1
06738250|67000|06738250|Les Quelles|0
06738300|67383|67383|Rangen|1
06738400|67384|67384|Ranrupt|1
06738500|67000|06738500|Rathsamhausen|0
06738518|67385|67385|Ratzwiller|1
06738600|67386|67386|Rauwiller|1
06738700|67387|67387|Reichsfeld|1
06738800|67388|67388|Reichshoffen|1
06738900|67389|67389|Reichstett|1
06738950|67000|06738950|Reimerswiller|0
06739100|67391|67391|Reinhardsmunster|1
06739200|67392|67392|Reipertswiller|1
06739300|67034|06739300|Reitwiller|0
06739400|67394|67394|Retschwiller|1
06739500|67395|67395|Reutenbourg|1
06739600|67396|67396|Rexingen|1
06739700|67397|67397|Rhinau|1
06739800|67398|67398|Richtolsheim|1
06739900|67061|06739900|Riedheim|0
06740000|67400|67400|Riedseltz|1
06740100|67401|67401|Rimsdorf|1
06740200|67402|67402|Ringeldorf|1
06740300|67403|67403|Ringendorf|1
06740400|67404|67404|Rittershoffen|1
06740500|67405|67405|Roeschwoog|1
06740600|67406|67406|Rohr|1
06740700|67407|67407|Rohrwiller|1
06740800|67408|67408|Romanswiller|1
06740900|67409|67409|Roppenheim|1
06741000|67410|67410|Rosenwiller|1
06741100|67411|67411|Rosheim|1
06741200|67412|67412|Rossfeld|1
06741300|67413|67413|Rosteig|1
06741400|67414|67414|Rothau|1
06741450|67415|67415|Rothbach|1
06741600|67416|67416|Rott|1
06741700|67417|67417|Rottelsheim|1
06741800|67418|67418|Rountzenheim|1
06741900|67034|06741900|Rumersheim|0
06742000|67420|67420|Russ|1
06742100|67421|67421|Saales|1
06742200|67422|67422|Saasenheim|1
06742300|67423|67423|Saessolsheim|1
06742400|67424|67424|Saint Blaise la Roche|1
06742450|67000|06742450|Saint Gall|0
06742500|67425|67425|Saint Jean Saverne|1
06742550|67000|06742550|Saint Léonard|0
06742600|67426|67426|Saint Martin|1
06742700|67427|67427|Saint Maurice|1
06742800|67428|67428|Saint Nabor|1
06742836|67000|06742836|Sainte Odile|0
06742900|67429|67429|Saint Pierre|1
06743000|67430|67430|Saint Pierre Bois|1
06743100|67431|67431|Salenthal|1
06743150|67000|06743150|Salm|0
06743200|67432|67432|Salmbach|1
06743300|67433|67433|Sand|1
06743400|67434|67434|Sarre Union|1
06743500|67435|67435|Sarrewerden|1
06743600|67436|67436|Saulxures|1
06743700|67437|67437|Saverne|1
06743800|67438|67438|Schaeffersheim|1
06743900|67000|06743900|Schafbusch|0
06744000|67440|67440|Schaffhouse près Seltz|1
06744050|67439|67439|Schaffhouse sur Zorn|1
06744100|67441|67441|Schalkendorf|1
06744200|67442|06744200|Scharrachbergheim|0
06744250|67000|06744250|Scharrachbergheim Irmstett|0
06744300|67443|67443|Scheibenhard|1
06744400|67444|67444|Scherlenheim|1
06744500|67445|67445|Scherwiller|1
06744600|67446|67446|Schillersdorf|1
06744700|67447|67447|Schiltigheim|1
06744750|67000|06744750|Schirlenhof|0
06744800|67448|67448|Schirmeck|1
06744900|67449|67449|Schirrhein|1
06745000|67450|67450|Schirrhoffen|1
06745100|67451|67451|Schleithal|1
06745200|67452|67452|Schnersheim|1
06745300|67453|67453|Schoenau|1
06745400|67454|67454|Schoenbourg|1
06745500|67455|67455|Schoenenbourg|1
06745600|67456|67456|Schopperten|1
06745620|67000|06745620|Schwabwiller|0
06745650|67420|06745650|Schwartzbach|0
06745680|67000|06745680|Schwebwiller|0
06745800|67458|67458|Schweighouse sur Moder|1
06745900|67459|67459|Schwenheim|1
06746000|67460|67460|Schwindratzheim|1
06746100|67461|67461|Schwobsheim|1
06746150|67351|67351|Seebach|1
06746200|67462|67462|Sélestat|1
06746300|67463|67463|Seltz|1
06746400|67464|67464|Sermersheim|1
06746500|67465|67465|Sessenheim|1
06746600|67466|67466|Siegen|1
06746700|67467|67467|Siewiller|1
06746800|67468|67468|Siltzheim|1
06746900|67469|67469|Singrist|1
06747000|67470|67470|Solbach|1
06747100|67471|67471|Souffelweyersheim|1
06747200|67472|67472|Soufflenheim|1
06747300|67473|67473|Soultz les Bains|1
06747400|67474|67474|Soultz-sous-Forêts|1
06747439|67475|67475|Sparsbach|1
06747500|67179|06747500|Stambach|0
06747600|67476|67476|Stattmatten|1
06747700|67477|67477|Steige|1
06747800|67478|67478|Steinbourg|1
06747900|67479|67479|Steinseltz|1
06748000|67480|67480|Still|1
06748100|67481|67481|Stotzheim|1
06748200|67482|67482|Strasbourg|1
06748300|67483|67483|Struth|1
06748400|67484|67484|Stundwiller|1
06748500|67485|67485|Stutzheim Offenheim|1
06748600|67486|67486|Sundhouse|1
06748700|67487|67487|Surbourg|1
06748800|67488|67488|Thal Drulingen|1
06748900|67489|67489|Thal Marmoutier|1
06749000|67490|67490|Thanville|1
06749100|67491|67491|Tieffenbach|1
06749200|67492|67492|Traenheim|1
06749300|67493|67493|Triembach au Val|1
06749400|67494|67494|Trimbach|1
06749500|67495|67495|Truchtersheim|1
06749600|67496|67496|Uberach|1
06749700|67497|67497|Uhlwiller|1
06749800|67498|67498|Uhrwiller|1
06749900|67499|67499|Urbeis|1
06750000|67500|67500|Urmatt|1
06750100|67501|67501|Uttenheim|1
06750200|67502|67502|Uttenhoffen|1
06750300|67503|67503|Uttwiller|1
06750350|67000|06750350|Val de Villé|0
06750400|67504|67504|Valff|1
06750500|67505|06750500|La Vancelle Gare|0
06750550|67505|06750550|La Vancelle Village|0
06750600|67506|67506|Vendenheim|1
06750700|67507|67507|Villé|1
06750800|67508|67508|Voellerdingen|1
06750900|67509|67509|Volksberg|1
06750950|67000|06750950|Wackenbach|0
06751000|67510|67510|Wahlenheim|1
06751100|67511|67511|Walbourg|1
06751200|67512|67512|La Walck|1
06751300|67513|67513|Waldersbach|1
06751400|67514|67514|Waldhambach|1
06751500|67515|67515|Waldolwisheim|1
06751600|67516|67516|Waltenheim sur Zorn|1
06751700|67517|67517|Wangen|1
06751800|67000|06751800|Wangenbourg|0
06751850|67122|67122|Wangenbourg Engenthal|1
06751900|67519|67519|La Wantzenau|1
06752000|67520|67520|Wasselonne|1
06752050|67000|06752050|Weiler|0
06752100|67521|67521|Weinbourg|1
06752200|67522|67522|Weislingen|1
06752300|67523|67523|Weitbruch|1
06752400|67524|67524|Weiterswiller|1
06752450|67000|06752450|Wengelsbach|0
06752500|67525|67525|Westhoffen|1
06752600|67526|67526|Westhouse|1
06752700|67527|67527|Westhouse Marmoutier|1
06752800|67528|67528|Weyer|1
06752900|67529|67529|Weyersheim|1
06753000|67530|06753000|Wickersheim|0
06753050|67000|06753050|Wickersheim Wilshausen|0
06753100|67531|67531|Wildersbach|1
06753200|67532|67532|Willgottheim|1
06753300|67530|06753300|Wilshausen|0
06753400|67534|67534|Wilwisheim|1
06753500|67535|67535|Wimmenau|1
06753550|67000|06753550|Windsbourg|0
06753600|67536|67536|Windstein|1
06753700|67537|67537|Wingen|1
06753800|67538|67538|Wingen sur Moder|1
06753900|67539|67539|Wingersheim|1
06754000|67540|67540|Wintershouse|1
06754100|67541|67541|Wintzenbach|1
06754200|67542|67542|Wintzenheim Kochersberg|1
06754300|67543|67543|Wisches|1
06754400|67544|67544|Wissembourg|1
06754500|67545|67545|Witternheim|1
06754600|67546|67546|Wittersheim|1
06754650|67547|67547|Wittisheim|1
06754800|67548|67548|Wiwersheim|1
06754900|67532|06754900|Woellenheim|0
06755000|67550|67550|Woerth|1
06755100|67551|67551|Wolfisheim|1
06755200|67552|67552|Wolfskirchen|1
06755250|67000|06755250|Wolfsthal|0
06755300|67553|67553|Wolschheim|1
06755400|67554|67554|Wolxheim|1
06755500|67555|67555|Zehnacker|1
06755600|67556|67556|Zeinheim|1
06755700|67557|67557|Zellwiller|1
06755750|67000|06755750|Zelsheim|0
06755800|67558|67558|Zinswiller|1
06755900|67559|67559|Zittersheim|1
06756000|67560|67560|Zoebersdorf|1
06756100|67435|06756100|Zollingen|0
06756200|67347|06756200|Zutzendorf|0
06800100|68001|68001|Algolsheim|1
06800200|68002|68002|Altenach|1
06800400|68004|68004|Altkirch|1
06800500|68005|68005|Ammerschwihr|1
06800600|68006|68006|Ammertzwiller|1
06800700|68007|68007|Andolsheim|1
06800800|68008|68008|Appenwihr|1
06800900|68009|68009|Artzenheim|1
06801000|68010|68010|Aspach|1
06801100|68011|68011|Aspach le Bas|1
06801200|68012|68012|Aspach le Haut|1
06801300|68013|68013|Attenschwiller|1
06801400|68014|68014|Aubure|1
06801500|68015|68015|Baldersheim|1
06801600|68016|68016|Balgau|1
06801700|68017|68017|Ballersdorf|1
06801800|68018|68018|Balschwiller|1
06801900|68019|68019|Baltzenheim|1
06802000|68020|68020|Bantzenheim|1
06802100|68021|68021|Bartenheim|1
06802200|68022|68022|Battenheim|1
06802300|68023|68023|Beblenheim|1
06802400|68024|68024|Bellemagny|1
06802500|68025|68025|Bendorf|1
06802600|68026|68026|Bennwihr|1
06802650|68000|06802650|Bennwihr Mittelwihr|0
06802700|68027|68027|Berentzwiller|1
06802800|68028|68028|Bergheim|1
06802900|68029|68029|Bergholtz|1
06803000|68030|68030|Bergholtz-Zell|1
06803100|68031|68031|Bernwiller|1
06803200|68032|68032|Berrwiller|1
06803300|68033|68033|Bettendorf|1
06803400|68034|68034|Bettlach|1
06803500|68035|68035|Biederthal|1
06803600|68036|68036|Biesheim|1
06803700|68037|68037|Biltzheim|1
06803800|68038|68038|Bischwihr|1
06803900|68039|68039|Bisel|1
06804000|68040|68040|Bitschwiller lès Thann|1
06804100|68041|68041|Blodelsheim|1
06804200|68042|68042|Blotzheim|1
06804300|68043|68043|Bollwiller|1
06804400|68044|68044|Le Bonhomme|1
06804500|68045|68045|Bourbach le Bas|1
06804600|68046|68046|Bourbach le Haut|1
06804900|68049|68049|Bouxwiller|1
06805000|68050|68050|Bréchaumont|1
06805100|68051|68051|Breitenbach|1
06805200|68052|68052|Bretten|1
06805400|68054|68054|Brinckheim|1
06805500|68055|68055|Bruebach|1
06805600|68056|68056|Brunstatt|1
06805700|68057|68057|Buethwiller|1
06805800|68058|68058|Buhl|1
06805900|68059|68059|Burnhaupt le Bas|1
06806000|68060|68060|Burnhaupt le Haut|1
06806100|68061|68061|Buschwiller|1
06806200|68062|68062|Carspach|1
06806300|68063|68063|Cernay|1
06806400|68064|68064|Chalampé|1
06806500|68065|68065|Chavannes sur l'Etang|1
06806600|68066|68066|Colmar|1
06806650|68000|06806650|Colmar Air|0
06806700|68067|68067|Courtavon|1
06806800|68068|68068|Dannemarie|1
06806900|68069|68069|Dessenheim|1
06807000|68070|68070|Didenheim|1
06807100|68071|68071|Diefmatten|1
06807200|68072|68072|Dietwiller|1
06807300|68073|68073|Dolleren|1
06807400|68074|68074|Durlinsdorf|1
06807500|68075|68075|Durmenach|1
06807600|68076|68076|Durrenentzen|1
06807650|68000|06807650|Dusenbach|0
06807675|68000|06807675|Echery|0
06807700|68077|68077|Eglingen|1
06807800|68078|68078|Eguisheim|1
06807900|68079|68079|Elbach|1
06808000|68080|68080|Emlingen|1
06808200|68082|68082|Ensisheim|1
06808300|68083|68083|Eschbach au Val|1
06808400|68084|68084|Eschentzwiller|1
06808500|68085|68085|Eteimbes|1
06808600|68086|68086|Falkwiller|1
06808700|68087|68087|Feldbach|1
06808800|68088|68088|Feldkirch|1
06808900|68089|68089|Fellering|1
06809000|68090|68090|Ferrette|1
06809100|68091|68091|Fessenheim|1
06809200|68092|68092|Fislis|1
06809300|68093|68093|Flaxlanden|1
06809400|68094|68094|Folgensbourg|1
06809500|68095|68095|Fortschwihr|1
06809600|68096|68096|Franken|1
06809700|68097|68097|Fréland|1
06809800|68098|68098|Friesen|1
06809900|68099|68099|Froeningen|1
06810000|68100|68100|Fulleren|1
06810100|68101|68101|Galfingue|1
06810150|68223|06810150|Gaschney|0
06810200|68102|68102|Geishouse|1
06810300|68103|68103|Geispitzen|1
06810400|68104|68104|Geiswasser|1
06810500|68105|68105|Gildwiller|1
06810550|68000|06810550|Goldbach|0
06810600|68106|68106|Goldbach Altenbach|1
06810700|68107|68107|Gommersdorf|1
06810750|68102|06810750|Grand Ballon|0
06810780|68000|06810780|Grande Verrerie|0
06810800|68108|68108|Grentzingen|1
06810900|68109|68109|Griesbach au Val|1
06811000|68110|68110|Grussenheim|1
06811100|68111|68111|Gueberschwihr|1
06811200|68112|68112|Guebwiller|1
06811300|68113|68113|Guémar|1
06811400|68114|68114|Guevenatten|1
06811500|68115|68115|Guewenheim|1
06811600|68116|68116|Gundolsheim|1
06811700|68000|06811700|Gunsbach Griesbach au Val|0
06811750|68117|68117|Gunsbach Village|1
06811800|68118|68118|Habsheim|1
06811815|68000|06811815|Hachimette|0
06811900|68119|68119|Hagenbach|1
06812000|68120|68120|Hagenthal le Bas|1
06812100|68121|68121|Hagenthal le Haut|1
06812200|68122|68122|Hartmannswiller|1
06812300|68123|68123|Hattstatt|1
06812400|68124|68124|Hausgauen|1
06812450|68000|06812450|Hautes Huttes|0
06812500|68125|68125|Hecken|1
06812600|68126|68126|Hégenheim|1
06812700|68127|68127|Heidwiller|1
06812800|68128|68128|Heimersdorf|1
06812900|68129|68129|Heimsbrunn|1
06813000|68130|68130|Heiteren|1
06813100|68131|68131|Heiwiller|1
06813200|68132|68132|Helfrantzkirch|1
06813300|68133|68133|Henflingen|1
06813350|68000|06813350|Herrlisheim|0
06813400|68134|68134|Herrlisheim près Colmar|1
06813500|68135|68135|Hésingue|1
06813600|68136|68136|Hettenschlag|1
06813700|68137|68137|Hindlingen|1
06813800|68138|68138|Hirsingue|1
06813900|68139|68139|Hirtzbach|1
06814000|68140|68140|Hirtzfelden|1
06814100|68141|68141|Hochstatt|1
06814200|68142|68142|Hohrod|1
06814300|68143|68143|Holtzwihr|1
06814400|68144|68144|Hombourg|1
06814450|68000|06814450|Horbourg|0
06814500|68145|68145|Horbourg Wihr|1
06814600|68146|68146|Houssen|1
06814700|68147|68147|Hunawihr|1
06814800|68148|68148|Hundsbach|1
06814900|68149|68149|Huningue|1
06815000|68150|68150|Husseren les Châteaux|1
06815100|68151|68151|Husseren-Wesserling|1
06815150|68000|06815150|Ile Napoléon|0
06815200|68152|68152|Illfurth|1
06815300|68153|68153|Illhaeusern|1
06815400|68154|68154|Illzach|1
06815500|68155|68155|Ingersheim|1
06815600|68156|68156|Issenheim|1
06815700|68157|68157|Jebsheim|1
06815800|68158|68158|Jettingen|1
06815900|68159|68159|Jungholtz|1
06816000|68160|68160|Kappelen|1
06816100|68161|68161|Katzenthal|1
06816200|68162|68162|Kaysersberg|1
06816300|68163|68163|Kembs|1
06816400|68164|68164|Kientzheim|1
06816500|68165|68165|Kiffis|1
06816600|68166|68166|Kingersheim|1
06816700|68167|68167|Kirchberg|1
06816800|68168|68168|Knoeringue|1
06816900|68169|68169|Koestlach|1
06817000|68170|68170|Koetzingue|1
06817100|68171|68171|Kruth|1
06817200|68172|68172|Kunheim|1
06817300|68173|68173|Labaroche|1
06817350|68000|06817350|Lac d'Alfeld|0
06817400|68174|68174|Landser|1
06817500|68175|68175|Lapoutroie|1
06817600|68176|68176|Largitzen|1
06817700|68177|68177|Lautenbach|1
06817800|68000|06817800|Lautenbach Zell|0
06817850|68178|68178|Lautenbach Zell Sengern|1
06817900|68179|68179|Lauw|1
06818000|68180|68180|Leimbach|1
06818100|68181|68181|Levoncourt|1
06818200|68182|68182|Leymen|1
06818300|68183|68183|Liebenswiller|1
06818400|68184|68184|Liebsdorf|1
06818500|68185|68185|Lièpvre|1
06818600|68186|68186|Ligsdorf|1
06818700|68187|68187|Linsdorf|1
06818800|68188|68188|Linthal|1
06818850|68000|06818850|Loechle|0
06818875|68000|06818875|Logelbach|0
06818900|68189|68189|Logelheim|1
06819000|68190|68190|Lucelle|1
06819100|68191|68191|Luemschwiller|1
06819200|68000|06819200|Lutran|0
06819300|68193|68193|Luttenbach près Munster|1
06819400|68194|68194|Lutter|1
06819500|68195|68195|Lutterbach|1
06819600|68196|68196|Magny|1
06819700|68197|68197|Magstatt le Bas|1
06819800|68198|68198|Magstatt le Haut|1
06819900|68199|68199|Malmerspach|1
06820000|68200|68200|Manspach|1
06820036|68247|06820036|Markstein|0
06820100|68201|68201|Masevaux|1
06820200|68202|68202|Mertzen|1
06820300|68203|68203|Merxheim|1
06820400|68204|68204|Metzeral|1
06820500|68205|68205|Meyenheim|1
06820600|68206|68206|Michelbach|1
06820700|68207|68207|Michelbach le Bas|1
06820800|68208|68208|Michelbach le Haut|1
06820900|68209|68209|Mittelwihr|1
06821000|68210|68210|Mittlach|1
06821100|68211|68211|Mitzach|1
06821150|68000|06821150|Modenheim|0
06821200|68212|68212|Moernach|1
06821300|68213|68213|Mollau|1
06821400|68214|68214|Montreux Jeune|1
